image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
23_slice007_frame005	train	scaled_masks	doubleTransferLearn_esed	63812	0	67	0	785	65	10	15	782
51_slice012_frame002	train	scaled_masks	doubleTransferLearn_esed	63519	0	62	0	1259	57	28	37	574
19_slice015_frame016	val	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
50_slice011_frame009	train	scaled_masks	doubleTransferLearn_esed	63911	0	76	0	473	65	9	13	989
27_slice001_frame008	test	scaled_masks	doubleTransferLearn_esed	64794	0	11	0	229	7	71	75	349
20_slice006_frame006	train	scaled_masks	doubleTransferLearn_esed	64132	0	84	0	571	19	3	25	702
51_slice004_frame011	train	scaled_masks	doubleTransferLearn_esed	64368	0	35	0	381	18	54	16	664
35_slice011_frame002	val	scaled_masks	doubleTransferLearn_esed	63416	0	25	0	1314	5	55	80	641
19_slice010_frame011	val	scaled_masks	doubleTransferLearn_esed	62845	0	39	0	1554	8	64	71	955
21_slice003_frame014	train	scaled_masks	doubleTransferLearn_esed	64243	0	13	0	661	9	55	58	497
30_slice000_frame018	val	scaled_masks	doubleTransferLearn_esed	65448	54	34	0	0	0	0	0	0
19_slice014_frame014	val	scaled_masks	doubleTransferLearn_esed	63089	0	27	0	1333	67	112	41	867
17_slice013_frame020	train	scaled_masks	doubleTransferLearn_esed	64071	0	25	0	890	9	59	47	435
53_slice001_frame011	train	scaled_masks	doubleTransferLearn_esed	64401	0	63	0	435	27	7	12	591
28_slice011_frame008	test	scaled_masks	doubleTransferLearn_esed	64163	0	147	0	769	5	16	90	346
17_slice000_frame004	train	scaled_masks	doubleTransferLearn_esed	64947	0	3	0	89	12	109	27	349
19_slice013_frame018	val	scaled_masks	doubleTransferLearn_esed	62872	0	63	0	1501	11	40	94	955
31_slice002_frame019	train	scaled_masks	doubleTransferLearn_esed	64898	0	25	0	409	3	18	22	161
32_slice004_frame010	train	scaled_masks	doubleTransferLearn_esed	64207	0	146	0	832	0	0	90	261
50_slice010_frame008	train	scaled_masks	doubleTransferLearn_esed	63878	0	36	0	408	13	6	29	1166
36_slice012_frame017	val	scaled_masks	doubleTransferLearn_esed	64093	0	16	0	843	2	75	51	456
50_slice003_frame019	train	scaled_masks	doubleTransferLearn_esed	64726	0	75	0	375	42	11	0	307
27_slice005_frame005	test	scaled_masks	doubleTransferLearn_esed	63899	0	30	0	719	43	93	17	735
28_slice007_frame013	test	scaled_masks	doubleTransferLearn_esed	63473	0	146	0	1349	63	0	71	434
51_slice012_frame022	train	scaled_masks	doubleTransferLearn_esed	63488	0	72	0	1223	15	10	93	635
